id,collectible,slug,classId,multiClassIds,cardTypeId,cardSetId,rarityId,artistName,health,attack,manaCost,name,text,image,imageGold,flavorText,cropImage,keywordIds,copyOfCardId,duels,childIds,spellSchoolId,minionTypeId,durability,armor
56860,1,56860-ashtongue-battlelord,14,[],4,1414,1,Ivan Fomin,5.0,3.0,4,Ashtongue Battlelord,<b>Taunt</b> <b>Lifesteal</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/21d90aa25b7d34eae535cec143d76d549b9f50dc4bead0e4dc60c151d9e1063c.png,,Demons have destroyed the lives of the Ashtongue draenei. Now he’s got a shoulder-axe to grind.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94d995550b4bf931e56502c47588f1830f88fe5107fc1b485d043a9282177a0a.png,"[1, 38]",,,,,,,
69681,1,69681-ashtongue-battlelord,14,[],4,1637,1,Ivan Fomin,5.0,3.0,4,Ashtongue Battlelord,<b>Taunt</b> <b>Lifesteal</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31ac4e07a56423f0d586a242ea736015daeba880c6e2f72f1892663c56a7d05e.png,,Demons have destroyed the lives of the Ashtongue draenei. Now he’s got a shoulder-axe to grind.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94d995550b4bf931e56502c47588f1830f88fe5107fc1b485d043a9282177a0a.png,"[1, 38]",56860.0,"{'relevant': True, 'constructed': True}",,,,,
56378,1,56378-ashtongue-slayer,7,[],4,1414,3,Ivan Fomin,2.0,3.0,2,Ashtongue Slayer,<b>Battlecry:</b> Give a <b><b>Stealth</b>ed</b> minion +3 Attack and <b>Immune</b> this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad19c127d3e5f874be76957fc5de6f49b70e3af0d831dadd472b514d5ef7192c.png,,Her other hand attachments include a corkscrew and a bottle opener.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04590a9f38012592102cad6a6e0ea47e844637d34b33d8258e45d50b0153fc67.png,"[6, 8, 17]",,,,,,,
69527,1,69527-assassins-blade,7,[],7,1637,3,Brian Huang,,2.0,4,Assassin's Blade,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2dc3a69c754faa5aea1b3ea17b67244a30c110adce9e5ea6295be9f87cfdb4e1.png,,Guaranteed to have been owned by a real assassin. Certificate of authenticity included.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6716079053d9fcb879993ed45294fe1b523e9f99784aa6498c709db8f0217d9e.png,,421.0,"{'relevant': True, 'constructed': True}",,,,5.0,
69525,1,69525-assassinate,7,[],5,1637,1,Glenn Rane,,,4,Assassinate,Destroy an enemy minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0e5fe6dca3caf18b4d1920888e75871c875d559c2ae45112fa6415854fcfb00f.png,,"If you don't want to be assassinated, move to the Barrens and change your name. Good luck!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1b69fe4f725fcce73f1db9b54422d6a8a6606ca064ee4023cfda38c6ecc330a6.png,,345.0,"{'relevant': True, 'constructed': True}",,,,,
56717,1,56717-astromancer-solarian,4,[],4,1414,5,Arthur Gimaldinov,2.0,3.0,2,Astromancer Solarian,<b>Spell Damage +1</b> <b>Deathrattle:</b> Shuffle 'Solarian Prime' into your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4d90ace94f634cda4a7e800c501d42306a87c3afe1fd9ea493daed814e42dac.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b08ab624253292c7d504a774471982e3a0ba85e7feea24385eda58027e48768d.png,"Loyal to Kael'thas Sunstrider, this blood elf mage sought arcane power in the Void. Did she find it... or did IT find her?",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a83590641298af2a51661621cba84e53a1ae3693bd732870661476c690be88a.png,"[2, 12]",,,[56718],,,,
58978,1,58978-athletic-studies,10,[],5,1443,1,Akkapoj T.,,,1,Athletic Studies,<b>Discover</b> a <b>Rush</b> minion. Your next one costs (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab3b40d8dbe567cf8a666426cd29aa78aa93d5266e4fd777d536184d52e28de1.png,,It's a quick read.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/424c331d121cd2e70c055999788971d0d56e50279b0723aff4e388a4be6fe3db.png,"[21, 53]",,"{'relevant': True, 'constructed': True}",,,,,
64487,1,64487-auctioneer-jaxon,12,[],4,1578,5,Anton Zemskov,3.0,2.0,2,Auctioneer Jaxon,"Whenever you <b>Trade</b>, <b>Discover</b> a card from your deck to draw instead.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0b06038055bc42ffe86e1f42bc7dc5289e4b2cd3f4dd360035a3dc55a8ca8cf3.png,,"""Who's up for a brand-new wisp? This thing's in perfect condition, folks! Never been played...""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd8111c7bd9808bbbe05d8eaa1ca9649c05bc4c2baef9444f4398e8c0f0fbca0.png,"[21, 97]",,"{'relevant': True, 'constructed': True}",,,,,
64214,1,64214-auctionhouse-gavel,8,[],7,1578,3,SARIYA ,,2.0,2,Auctionhouse Gavel,"After your hero attacks, reduce the Cost of a <b>Battlecry</b> minion in your hand by (1).",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4074a999fc56e28904a625523a010d5bf9c2e36c6aa14b8b698f847c85dd16f.png,,"""I want to be a judge! Or an auctioneer! Look, all I want is one of those sweet, tiny hammers.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e442ebc2d285200930e1d95089471585535c57f15c7ef5274ee9b08d683b374.png,[8],,"{'relevant': True, 'constructed': True}",,,,2.0,
56398,1,56398-augmented-porcupine,3,[],4,1414,4,Charlene Le Scanff,4.0,2.0,3,Augmented Porcupine,<b>Deathrattle</b>: Deal this minion's Attack damage randomly split among all enemies.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/efd1e954c769d479d733d2e5d08c1b13116563fae72e2c72eae523408a94e8a7.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/946760437fb7215c9a707b8418c6174d0a3fedcf001b7b1b9d7ae816266223df.png,Pokey-man. Gotta spike 'em all!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/672ca82c602e244228a1c02ff8fc708b93957ad06e4585cd9e59083b8673df05.png,[12],,,,,20.0,,
61283,1,61283-auspicious-spirits,6,[],5,1466,3,Forrest Imel,,,4,Auspicious Spirits,Summon a random 4-Cost minion. <b>Corrupt:</b> Summon a 7-Cost minion instead.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7eb5b84584645f1dc958ee96c6607359408df5aaaafa48bb473079ad48115c8d.png,,"""I'm not AWE-spicious, but I am a little spicious.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fbc95ed21818e5898f2caec00fecbb0bb18455d4e4e3a757bd940e5fe6bf1e49.png,[91],,"{'relevant': True, 'constructed': True}",[61668],6.0,,,
69704,1,69704-avenge,5,[],5,1637,1,Zoltan & Gabor,,,1,Avenge,"<b>Secret:</b> When one of your minions dies, give a random friendly minion +3/+2.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe06fa7f71ddc67270318ad02e4292689f7ef1f30f3b44fa4116f8fd5def3b62.png,,"Several paladins have joined together to deliver justice under the name ""Justice Force"". Their lawyer talked them out of calling themselves the Justice League.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dee389bb36c2f521cf0e6e6225fece357c85a75e1df357a3627e7b4644501169.png,[5],1804.0,"{'relevant': True, 'constructed': True}",,5.0,,,
69700,1,69700-babbling-book,4,[],4,1637,3,A. J. Nazzaro,1.0,1.0,1,Babbling Book,<b>Battlecry:</b> Add a random Mage spell to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90f4f87438bf79184db25c8396b3e6161dea04fc442061a06228498399345c13.png,,"His idol is the Green Hills of Stranglethorn, and he won't shut up about it.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30d509190831228e18073085ee4e374baf5430e6361840c55495851e924ca470.png,[8],39169.0,"{'relevant': True, 'constructed': True}",,,,,
61971,1,61971-backfire,9,[],5,1466,1,Anton Zemskov,,,3,Backfire,Draw 3 cards. Deal 3 damage to your hero.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b93ca01d4e4982f4a9abcbd3a605feddab3ff3ed6e44f9054a55c42107144687.png,,"""That's the last time I let an imp spit gasoline into my car.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a029be7c492ab4f7fb4568ed39ab72038e058ef96375cf827404da21f71b264.png,,,"{'relevant': True, 'constructed': True}",,2.0,,,
69521,1,69521-backstab,7,[],5,1637,1,Michael Sutfin,,,0,Backstab,Deal 2 damage to an undamaged minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25d611c247586a4d20d03f2e6bff1039b5223ccdaac0eda46753fe67f549b54e.png,,"It's funny how often yelling ""Look over there!"" gets your opponent to turn around.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42b9307705362b24fa4d4944836df09857cebc9289ad8c468cc4fd7314aa5e03.png,,180.0,"{'relevant': True, 'constructed': True}",,,,,
61186,1,61186-balloon-merchant,5,[],4,1466,3,Forrest Imel,5.0,3.0,4,Balloon Merchant,<b>Battlecry:</b> Give your Silver Hand Recruits +1 Attack and <b>Divine Shield</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2aa8eed6a31c15ce49dc2c5a193b54a9c4f4a5106d748ba22de0d8888f0a6159.png,,It's a shiny yellow balloon! But it can be popped with a single point of damage.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/681e65d59135d41f6d36d67ea206956045408f96b1b72a9cc0bb485726872310.png,"[3, 8]",,"{'relevant': True, 'constructed': True}",,,,,
57145,1,57145-bamboozle,7,[],5,1414,4,Adam Byrne,,,2,Bamboozle,"<b>Secret:</b> When one of your minions is attacked, transform it into a random one that costs (3) more.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/483d449dc52033dcb8f60252c631066e2d6427fb34e636afd262a305001281db.png,,"""WE DO YOU A BAMBOOZLE, HOOMAN!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbb5844b1e47793bb5f23b58251b45b3563b990880fcb5b154038f68f3426614.png,[5],,,,,,,
61616,1,61616-banana-vendor,12,[],4,1466,1,Jim Nelson,4.0,2.0,3,Banana Vendor,<b>Battlecry:</b> Add 2 Bananas to each player's hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cef295d004ed696f5ada3704f16a7720500f3f525ce8500ae6d2e37f034d16c0.png,,There's always money in the banana stand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/513d58386a09b14c93a5de66c93b1fd724d99d4e75a2d403bece5a1c6dcd2dfe.png,[8],,"{'relevant': True, 'constructed': True}",[1694],,,,
63461,1,63461-barak-kodobane,3,[],4,1525,5,Ivan Fomin,5.0,3.0,5,Barak Kodobane,"<b>Battlecry:</b> Draw a 1, 2, and 3-Cost spell.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ba9d814a0003bad143a0d0f687ece7a19b464baa4414fae3c6410bb86cece84.png,,They say he's a pro at horseback archery.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9180d68a6244cb641f7db62e477d60f70223ae722db75d3ec1ebb86e26f880d9.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
69674,1,69674-baron-geddon,12,[],4,1637,5,Ian Ameling,7.0,7.0,7,Baron Geddon,"At the end of your turn, deal 2 damage to ALL other characters.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24947468f2b649411c03b01107353da9859949517525679533f90cca7bc9a4af.png,,"Baron Geddon was Ragnaros's foremost lieutenant, until he got FIRED.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b6f99d4a77a2e83cacb03a8628912c771017f3d8b8f7dcbaafb5305b598ee08.png,,336.0,"{'relevant': True, 'constructed': True}",,,18.0,,
69714,1,69714-baron-rivendare,12,[],4,1637,5,Ralph Horsley,7.0,1.0,4,Baron Rivendare,Your minions trigger their <b>Deathrattles</b> twice.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9994af3d7f76373dfa1ad9a307cb3943ee8422586dc5476d292e35981b7102eb.png,,There used to be five Horsemen but one of them left because a job opened up in the deadmines and the benefits were better.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7856b3d616516185f99b9f25194506d5227a513d01f9e1a9c07d984c484eb51a.png,[12],1915.0,"{'relevant': True, 'constructed': True}",,,,,
62582,1,62582-barrens-blacksmith,12,[],4,1525,4,Ursula Dorada,5.0,3.0,5,Barrens Blacksmith,<b>Frenzy:</b> Give your other minions +2/+2.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/383ee9800000dbe8c06807444077c96ab44ac8ea9d1f769e65c7e1bc2cbb5f45.png,,"""Maybe someday you’ll make it to Gadgetzan, kid.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/586691024b7b9a72effe5c95e47f5bba0d66f2ee96b7863ec78a8e6e5df74c5f.png,[99],,"{'relevant': True, 'constructed': True}",,,,,
63217,1,63217-barrens-scavenger,9,[],4,1525,4,Dave Allsop,6.0,6.0,6,Barrens Scavenger,<b>Taunt</b> Costs (1) while your deck has 10 or fewer cards.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe54f3a14dcd693d90ad67c7585179e75dc46483721053559540db17d5e8fac5.png,,"When the hundredth centaur dropped, so did her bracers.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72dea01c9cfbe24327df4a8d0956745e1f27704dd04be495ff3de18c495ff5be.png,[1],,"{'relevant': True, 'constructed': True}",,,,,
69671,1,69671-barrens-stablehand,12,[],4,1637,4,Peter Stapleton,5.0,5.0,7,Barrens Stablehand,<b>Battlecry:</b> Summon a random Beast.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9df022eac65f614111ad944d8bb41f1b4930c2478de1927a94c77b6dc39f110.png,,It’s never Huffer.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4020daf690ab534e63916faacde6411ed650797ff06ba74ce6d5ef13ab260c0a.png,[8],54838.0,"{'relevant': True, 'constructed': True}",,,,,
63381,1,63381-barrens-trapper,12,[],4,1525,1,Vladimir Kafanov,4.0,2.0,3,Barrens Trapper,Your <b>Deathrattle</b> cards cost (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ac354ba4df72e31d7ec85949651467459399c0522bffcc4bd64781a5cf00364.png,,Just add a bit of murloc meat for bait. Beasts can’t resist that special seasoning…,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41b78ed10083dc8a2ac9c34c1ad31bfcf5050974e61a8c4d475ce6e1c5737b1d.png,[12],,"{'relevant': True, 'constructed': True}",,,,,
61943,1,61943-barricade,12,"[10, 5]",5,1466,1,Ivan Fomin,,,4,Barricade,"Summon a 2/4 Guard with <b>Taunt</b>. If it's your only minion, summon another.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0cb81f2a13edbea422475bab888615583b99d14a7480df410db029066f4a83b5.png,,The Alliance and Horde join forces to enforce the fire safety capacity.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb191dc3aa98c0220f6619500679c518b12fdff619aaba4052ee2afa364ae59e.png,[1],,"{'relevant': True, 'constructed': True}",[62031],,,,
69586,1,69586-battlefiend,14,[],4,1637,1,Andrew Hou,2.0,1.0,1,Battlefiend,"After your hero attacks, gain +1 Attack.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89fbd74fb6eeb96b470604f40a94d7439dd9079fc741ef6cb35bad07d8bdaff9.png,,"Say what you like about my hatchet-headed hooligan, he’s my battle-friend.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/465fca2734fdbc0e5039098359bf8e1cdcf35935754bc4949c4d4b9ff773db6f.png,,58487.0,"{'relevant': True, 'constructed': True}",,,15.0,,
64711,1,64711-battleground-battlemaster,12,[],4,1578,1,Konstantin Porubov,5.0,5.0,6,Battleground Battlemaster,Adjacent minions have <b>Windfury</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da7e8d34df610df29d5fa93edf86a9f96e9512e5ae52397bb03f998e6aac3b3b.png,,Farm! No wait… Mine! No wait… 3 to Smith—they're taking Farm. Get there now!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da81cf4c41019595826e58f48624bb26c14934d1ec68aedb568390cf155dc9b0.png,[11],,"{'relevant': True, 'constructed': True}",,,,,
69694,1,69694-bearshark,3,[],4,1637,1,Max Grecke,3.0,4.0,3,Bearshark,Can't be targeted by spells or Hero Powers.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d5c629df4f8ac85c6dcb234d95740aed5cddee81c44c411d88e271b4f5e36552.png,,"""Candygram.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ac9db57a9e1789a7f4aec66dba582894514dd471e3194b1af7b8e88697cf559.png,,42711.0,"{'relevant': True, 'constructed': True}",,,20.0,,
56758,1,56758-beastmaster-leoroxx,3,[],4,1414,5,Ivan Fomin,5.0,5.0,8,Beastmaster Leoroxx,<b>Battlecry:</b> Summon 3 Beasts from your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b4d1832d0c1a7649588c6f8fd5616baa051a06f854519755b372c3e9b5b08299.png,,"Father of Rexxar, Champion of the Horde, and Flexxar, Champion of the Gym.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b5096316e57ab73378440c5e914b4d2d8fb5ba7594e9b05c2271af4da768f32.png,[8],,,,,,,
64292,1,64292-best-in-shell,2,[],5,1578,1,Melvin Chan,,,6,Best in Shell,<b>Tradeable</b> Summon two 2/7 Turtles with <b>Taunt</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ce422c524ef52793ef9cfb026b5454faef2782c615ca9223b191bb0a3cadba3.png,,The agility course takes a while.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba35b53cbb0eec9854a2cdbe75402ac8e6e1e9903e0ac57301275b03046ca0e0.png,"[1, 97]",,"{'relevant': True, 'constructed': True}",[70124],,,,
69652,1,69652-big-game-hunter,12,[],4,1637,4,Chris Seaman,2.0,4.0,4,Big Game Hunter,<b>Battlecry:</b> Destroy a minion with 7 or more Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e05a682ba16a451f90fb14681cf8ebe7a8bfc1dbcbe272dee715d0e451f9b6cf.png,,Mere devilsaurs no longer excite him. Soon he'll be trying to catch Onyxia with only a dull Krol Blade.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ecf39d5e2f4927aca5a1f503aa847780227cf976c1b766799f388bcee2dc5eb.png,[8],1657.0,"{'relevant': True, 'constructed': True}",,,,,
56528,1,56528-blackjack-stunner,7,[],4,1414,3,Dave Allsop,2.0,1.0,1,Blackjack Stunner,"<b>Battlecry:</b> If you control a <b>Secret</b>, return a minion to its owner's hand. It costs (1) more.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c8792729a461d9f88ff6921811fb43e5195e43b5e34e3794d672fcab59a0745e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a63ab6ba0a40bbfcc2c9ad45c6b0b93a481687b34903fd8612917669fcf75751.png,"""I'm about to ruin this 10-cost minion's whole career.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ef1b51e314c2346b5ebdd8c214f3425a2c6a978637782179878b8558ae9beca.png,"[5, 8]",,,,,,,
64197,1,64197-blacksmithing-hammer,10,[],7,1578,3,Akkapoj T.,,5.0,4,Blacksmithing Hammer,"<b>Tradeable</b> After you <b>Trade</b> this, gain +2 Durability.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ecd579527ce965371a89c7fb51cb71395d0a946c52050d027d8f99dbf228632.png,,"Passed through the hands of countless smiths, and eventually the skulls of their enemies.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b8e6b3ad33f07235480bebab57f7a7bb8863bf163d19c89994d594b254fb8133.png,[97],,"{'relevant': True, 'constructed': True}",,,,1.0,
65597,1,65597-blackwater-cutlass,7,[],7,1578,1,Jason Kang,,2.0,1,Blackwater Cutlass,"<b>Tradeable</b> After you <b>Trade</b> this, reduce the cost of a spell in your hand by (1).",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69c6786352f6f4dcdfe07ecb077e20c2fbc146f470ed28b0752a920efd580c71.png,,Popular around Stormwind for slashing prices.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f56d1324ffa3f6e542ee261fbcc33875ec2862a5e1f3bb6037b89e88cc5cea41.png,[97],,"{'relevant': True, 'constructed': True}",,,,2.0,
69743,1,69743-bladed-cultist,7,[],4,1637,1,Jakub Kasper,2.0,1.0,1,Bladed Cultist,<b>Combo:</b> Gain +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a81771d8ce44357c2d7cc8a41e58e83af9fed4c6a791922495b2d6a1536a91cb.png,,He has a poor understanding of the law of diminishing returns.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/245f4b52fcec9d832c4cefcf8c820f2c6946f79cafc486688bee5f1eed6f233a.png,[13],38391.0,"{'relevant': True, 'constructed': True}",,,,,
61132,1,61132-bladed-lady,14,[],4,1466,3,James Ryman,6.0,6.0,6,Bladed Lady,<b>Rush</b> Costs (1) if your hero has 6 or more Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f8b9f13fdf899df0d4610384c3be9462e169d68de73aaaa7b09d85fa6516cb4.png,,"While you were busy learning magic, she studied the blade.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fd7379ac0e62bea77d48c2151e5d2e46e60df95908e9f40a217cdd9398dc2cd.png,[53],,"{'relevant': True, 'constructed': True}",,,15.0,,
62587,1,62587-blademaster-samuro,12,[],4,1525,5,A.J. Nazzaro,6.0,1.0,4,Blademaster Samuro,<b>Rush</b> <b>Frenzy:</b> Deal damage equal to this minion's Attack to all enemy minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4d4a85f3addd14115f39c4f0a7aa05e85a1dda3c993927b988980536aef59b3.png,,"Artists paint their visions meticulously on canvas. Blademasters paint with, uh, broader strokes.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30375d2ad324f6887ac2e2b6f5ce406cef81689673e694a4f93b87be427072e8.png,"[53, 99]",,"{'relevant': True, 'constructed': True}",,,,,
56504,1,56504-bladestorm,10,[],5,1414,4,Mauricio Herrera,,,3,Bladestorm,Deal 1 damage to all minions. Repeat until one dies.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe27a5bc3e57f098a09e34d0ef9db891316e4eb7ca30b3958ac672886a8c9444.png,,"Dear minions: Woosh, woosh, woosh, woosh, woosh. Best regards, Bladestorm",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bab4f9fcb5b730d31e5b928baa43fd0a2f64934547d3ff3bab9ac0b9fa70ea79.png,,,,,,,,
64661,1,64661-blessed-goods,5,[],5,1578,1,Akkapoj T.,,,1,Blessed Goods,"<b>Discover</b> a <b>Secret</b>, weapon, or <b>Divine Shield</b> minion.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a11617895bde7adbf4ad250c16890d82d3eac706939f2d0484f923a3716d4c06.png,,"Guaranteed to contain no haunted dolls, cursed rings, or corrupted runeblades, or your money back.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d204a899e605a48daaac0e43c315086edbf14bc02614fcface86deb6e684f1a3.png,"[3, 5, 21]",,"{'relevant': True, 'constructed': True}",,5.0,,,
59583,1,59583-blessing-of-authority,5,[],5,1443,3,Jim Nelson,,,5,Blessing of Authority,Give a minion +8/+8. It can't attack heroes this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1eb47f10010282d3a76f0ce11b803739433a3d48b2432658ae3a7ee26fa83ee1.png,,A paladin fights with honor! We don't go face... until next turn!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8dd624f4adfc8bc7228d58c0de53c44913a3115273866643eef9d5e3c7178f37.png,,,"{'relevant': True, 'constructed': True}",,5.0,,,
